claim_id,step,event_id,task_id,group_kind,claim_group_id,agent_id,receiver,claim_type,subject,object,label,confidence,validation_passed,conflict,created_at
C_00148,148,M_00148,T_0015,action,G_T_0015_action_benign,A_BYZ_004,A_N_004,action_recommendation,10.45.105.205,do_not_block,benign,0.95,0,1,2026-06-28T09:43:35+08:00
C_00149,149,M_00149,T_0015,risk,G_T_0015_risk_benign,A_COMM_004,A_N_004,risk_judgment,10.45.105.205,benign_service,benign,0.765,1,1,2026-06-28T09:43:35+08:00
C_00150,150,M_00150,T_0015,risk,G_T_0015_risk_benign,A_WATCH_004,A_N_004,risk_judgment,10.45.105.205,benign_service,benign,0.741,1,1,2026-06-28T09:43:35+08:00
C_00151,151,M_00151,T_0016,risk,G_T_0016_risk_benign,A_N_025,A_N_010,risk_judgment,10.48.112.218,benign_service,benign,0.873,1,1,2026-06-28T09:43:35+08:00
C_00152,152,M_00152,T_0016,risk,G_T_0016_risk_benign,A_N_026,A_N_010,risk_judgment,10.48.112.218,benign_service,benign,0.907,1,1,2026-06-28T09:43:35+08:00
C_00153,153,M_00153,T_0016,risk,G_T_0016_risk_benign,A_N_010,A_N_009,verification,10.48.112.218,benign_service,benign,0.938,1,1,2026-06-28T09:43:35+08:00
C_00154,154,M_00154,T_0016,action,G_T_0016_action_benign,A_N_009,A_N_010,action_recommendation,10.48.112.218,do_not_block,benign,0.766,1,1,2026-06-28T09:43:36+08:00
C_00155,155,M_00155,T_0016,risk,G_T_0016_risk_malicious,A_POISON_002,A_N_010,risk_judgment,10.48.112.218,C2,malicious,0.9,1,1,2026-06-28T09:43:36+08:00
C_00156,156,M_00156,T_0016,risk,G_T_0016_risk_malicious,A_POISON_006,A_N_009,risk_judgment,10.48.112.218,C2,malicious,0.826,1,1,2026-06-28T09:43:36+08:00
C_00157,157,M_00157,T_0016,risk,G_T_0016_risk_malicious,A_BYZ_003,A_N_010,risk_judgment,10.48.112.218,C2,malicious,0.898,0,1,2026-06-28T09:43:36+08:00
C_00158,158,M_00158,T_0016,action,G_T_0016_action_malicious,A_BYZ_008,A_N_010,action_recommendation,10.48.112.218,block_ip,malicious,0.854,1,1,2026-06-28T09:43:36+08:00
C_00159,159,M_00159,T_0016,risk,G_T_0016_risk_malicious,A_COMM_001,A_N_010,risk_judgment,10.48.112.218,C2,malicious,0.883,0,1,2026-06-28T09:43:36+08:00
C_00160,160,M_00160,T_0016,risk,G_T_0016_risk_benign,A_WATCH_001,A_N_010,risk_judgment,10.48.112.218,benign_service,benign,0.684,1,1,2026-06-28T09:43:36+08:00
C_00161,161,M_00161,T_0017,risk,G_T_0017_risk_malicious,A_N_031,A_N_016,risk_judgment,10.51.119.231,C2,malicious,0.923,1,1,2026-06-28T09:43:36+08:00
C_00162,162,M_00162,T_0017,risk,G_T_0017_risk_malicious,A_N_032,A_N_016,risk_judgment,10.51.119.231,C2,malicious,0.832,1,1,2026-06-28T09:43:36+08:00
C_00163,163,M_00163,T_0017,risk,G_T_0017_risk_malicious,A_N_016,A_N_015,verification,10.51.119.231,C2,malicious,0.946,1,1,2026-06-28T09:43:37+08:00
C_00164,164,M_00164,T_0017,action,G_T_0017_action_malicious,A_N_015,A_N_016,action_recommendation,10.51.119.231,block_ip,malicious,0.758,1,1,2026-06-28T09:43:37+08:00
C_00165,165,M_00165,T_0017,risk,G_T_0017_risk_benign,A_POISON_004,A_N_016,risk_judgment,10.51.119.231,benign_service,benign,0.891,1,1,2026-06-28T09:43:37+08:00
C_00166,166,M_00166,T_0017,risk,G_T_0017_risk_benign,A_POISON_001,A_N_015,risk_judgment,10.51.119.231,benign_service,benign,0.883,1,1,2026-06-28T09:43:37+08:00
C_00167,167,M_00167,T_0017,risk,G_T_0017_risk_benign,A_BYZ_007,A_N_016,risk_judgment,,benign_service,benign,0.925,0,1,2026-06-28T09:43:37+08:00
C_00168,168,M_00168,T_0017,action,G_T_0017_action_benign,A_BYZ_002,A_N_016,action_recommendation,10.51.119.231,do_not_block,benign,0.938,0,1,2026-06-28T09:43:37+08:00
C_00169,169,M_00169,T_0017,risk,G_T_0017_risk_benign,A_COMM_002,A_N_016,risk_judgment,10.51.119.231,benign_service,benign,0.772,1,1,2026-06-28T09:43:37+08:00
C_00170,170,M_00170,T_0017,risk,G_T_0017_risk_benign,A_WATCH_002,A_N_016,risk_judgment,10.51.119.231,benign_service,benign,0.751,0,1,2026-06-28T09:43:37+08:00
C_00171,171,M_00171,T_0018,risk,G_T_0018_risk_benign,A_N_001,A_N_022,risk_judgment,10.54.126.244,benign_service,benign,0.837,1,1,2026-06-28T09:43:37+08:00
C_00172,172,M_00172,T_0018,risk,G_T_0018_risk_benign,A_N_002,A_N_022,risk_judgment,10.54.126.244,benign_service,benign,0.846,1,1,2026-06-28T09:43:38+08:00
C_00173,173,M_00173,T_0018,risk,G_T_0018_risk_benign,A_N_022,A_N_021,verification,10.54.126.244,benign_service,benign,0.88,1,1,2026-06-28T09:43:38+08:00
C_00174,174,M_00174,T_0018,action,G_T_0018_action_benign,A_N_021,A_N_022,action_recommendation,10.54.126.244,do_not_block,benign,0.854,1,1,2026-06-28T09:43:38+08:00
C_00175,175,M_00175,T_0018,risk,G_T_0018_risk_malicious,A_POISON_001,A_N_022,risk_judgment,10.54.126.244,C2,malicious,0.822,1,1,2026-06-28T09:43:38+08:00
C_00176,176,M_00176,T_0018,risk,G_T_0018_risk_malicious,A_POISON_002,A_N_021,risk_judgment,10.54.126.244,C2,malicious,0.796,1,1,2026-06-28T09:43:38+08:00
C_00177,177,M_00177,T_0018,risk,G_T_0018_risk_malicious,A_BYZ_001,A_N_022,risk_judgment,10.54.126.244,C2,malicious,0.972,0,1,2026-06-28T09:43:38+08:00
C_00178,178,M_00178,T_0018,action,G_T_0018_action_malicious,A_BYZ_004,A_N_022,action_recommendation,10.54.126.244,block_ip,malicious,0.954,1,1,2026-06-28T09:43:38+08:00
C_00179,179,M_00179,T_0018,risk,G_T_0018_risk_malicious,A_COMM_003,A_N_022,risk_judgment,10.54.126.244,C2,malicious,0.776,0,1,2026-06-28T09:43:38+08:00
C_00180,180,M_00180,T_0018,risk,G_T_0018_risk_benign,A_WATCH_003,A_N_022,risk_judgment,10.54.126.244,benign_service,benign,0.781,1,1,2026-06-28T09:43:38+08:00
C_00181,181,M_00181,T_0019,risk,G_T_0019_risk_benign,A_N_007,A_N_028,risk_judgment,10.57.133.17,benign_service,benign,0.841,1,1,2026-06-28T09:43:39+08:00
C_00182,182,M_00182,T_0019,risk,G_T_0019_risk_benign,A_N_008,A_N_028,risk_judgment,10.57.133.17,benign_service,benign,0.89,1,1,2026-06-28T09:43:39+08:00
C_00183,183,M_00183,T_0019,risk,G_T_0019_risk_benign,A_N_028,A_N_027,verification,10.57.133.17,benign_service,benign,0.866,1,1,2026-06-28T09:43:39+08:00
C_00184,184,M_00184,T_0019,action,G_T_0019_action_benign,A_N_027,A_N_028,action_recommendation,10.57.133.17,do_not_block,benign,0.876,1,1,2026-06-28T09:43:39+08:00
C_00185,185,M_00185,T_0019,risk,G_T_0019_risk_malicious,A_POISON_002,A_N_028,risk_judgment,10.57.133.17,C2,malicious,0.859,1,1,2026-06-28T09:43:39+08:00
C_00186,186,M_00186,T_0019,risk,G_T_0019_risk_malicious,A_POISON_003,A_N_027,risk_judgment,10.57.133.17,C2,malicious,0.803,1,1,2026-06-28T09:43:39+08:00
C_00187,187,M_00187,T_0019,risk,G_T_0019_risk_malicious,A_BYZ_003,A_N_028,risk_judgment,10.57.133.17,C2,malicious,0.96,0,1,2026-06-28T09:43:40+08:00
C_00188,188,M_00188,T_0019,action,G_T_0019_action_malicious,A_BYZ_008,A_N_028,action_recommendation,10.57.133.17,block_ip,malicious,0.849,0,1,2026-06-28T09:43:40+08:00
C_00189,189,M_00189,T_0019,risk,G_T_0019_risk_malicious,A_COMM_004,A_N_028,risk_judgment,10.57.133.17,C2,malicious,0.76,1,1,2026-06-28T09:43:40+08:00
C_00190,190,M_00190,T_0019,risk,G_T_0019_risk_malicious,A_WATCH_004,A_N_028,risk_judgment,10.57.133.17,C2,malicious,0.729,1,1,2026-06-28T09:43:40+08:00
C_00191,191,M_00191,T_0020,risk,G_T_0020_risk_malicious,A_N_013,A_N_004,risk_judgment,10.60.140.30,C2,malicious,0.905,1,1,2026-06-28T09:43:40+08:00
C_00192,192,M_00192,T_0020,risk,G_T_0020_risk_malicious,A_N_014,A_N_004,risk_judgment,10.60.140.30,C2,malicious,0.828,1,1,2026-06-28T09:43:40+08:00
C_00193,193,M_00193,T_0020,risk,G_T_0020_risk_malicious,A_N_004,A_N_003,verification,10.60.140.30,C2,malicious,0.879,1,1,2026-06-28T09:43:40+08:00
C_00194,194,M_00194,T_0020,action,G_T_0020_action_malicious,A_N_003,A_N_004,action_recommendation,10.60.140.30,block_ip,malicious,0.807,1,1,2026-06-28T09:43:40+08:00
C_00195,195,M_00195,T_0020,risk,G_T_0020_risk_benign,A_POISON_004,A_N_004,risk_judgment,10.60.140.30,benign_service,benign,0.832,1,1,2026-06-28T09:43:40+08:00
C_00196,196,M_00196,T_0020,risk,G_T_0020_risk_benign,A_POISON_004,A_N_003,risk_judgment,10.60.140.30,benign_service,benign,0.811,1,1,2026-06-28T09:43:41+08:00
C_00197,197,M_00197,T_0020,risk,G_T_0020_risk_benign,A_BYZ_007,A_N_004,risk_judgment,10.60.140.30,benign_service,benign,0.928,0,1,2026-06-28T09:43:41+08:00
C_00198,198,M_00198,T_0020,action,G_T_0020_action_benign,A_BYZ_002,A_N_004,action_recommendation,10.60.140.30,do_not_block,benign,0.917,0,1,2026-06-28T09:43:41+08:00
C_00199,199,M_00199,T_0020,risk,G_T_0020_risk_benign,A_COMM_001,A_N_004,risk_judgment,10.60.140.30,benign_service,benign,0.75,0,1,2026-06-28T09:43:41+08:00
C_00200,200,M_00200,T_0020,risk,G_T_0020_risk_malicious,A_WATCH_001,A_N_004,risk_judgment,10.60.140.30,C2,malicious,0.624,1,1,2026-06-28T09:43:41+08:00
C_00201,201,M_00201,T_0021,risk,G_T_0021_risk_benign,A_N_019,A_N_010,risk_judgment,10.63.147.43,benign_service,benign,0.882,1,1,2026-06-28T09:43:41+08:00
C_00202,202,M_00202,T_0021,risk,G_T_0021_risk_benign,A_N_020,A_N_010,risk_judgment,10.63.147.43,benign_service,benign,0.928,1,1,2026-06-28T09:43:41+08:00
C_00203,203,M_00203,T_0021,risk,G_T_0021_risk_benign,A_N_010,A_N_009,verification,10.63.147.43,benign_service,benign,0.891,1,1,2026-06-28T09:43:41+08:00
C_00204,204,M_00204,T_0021,action,G_T_0021_action_benign,A_N_009,A_N_010,action_recommendation,10.63.147.43,do_not_block,benign,0.776,1,1,2026-06-28T09:43:41+08:00
C_00205,205,M_00205,T_0021,risk,G_T_0021_risk_malicious,A_POISON_001,A_N_010,risk_judgment,10.63.147.43,C2,malicious,0.85,1,1,2026-06-28T09:43:42+08:00
C_00206,206,M_00206,T_0021,risk,G_T_0021_risk_malicious,A_POISON_005,A_N_009,risk_judgment,10.63.147.43,C2,malicious,0.87,1,1,2026-06-28T09:43:42+08:00
C_00207,207,M_00207,T_0021,risk,G_T_0021_risk_malicious,A_BYZ_001,A_N_010,risk_judgment,10.63.147.43,C2,malicious,0.944,0,1,2026-06-28T09:43:42+08:00
C_00208,208,M_00208,T_0021,action,G_T_0021_action_malicious,A_BYZ_004,A_N_010,action_recommendation,10.63.147.43,block_ip,malicious,0.924,0,1,2026-06-28T09:43:42+08:00
C_00209,209,M_00209,T_0021,risk,G_T_0021_risk_malicious,A_COMM_002,A_N_010,risk_judgment,10.63.147.43,C2,malicious,0.843,1,1,2026-06-28T09:43:42+08:00
C_00210,210,M_00210,T_0021,risk,G_T_0021_risk_malicious,A_WATCH_002,A_N_010,risk_judgment,10.63.147.43,C2,malicious,0.691,1,1,2026-06-28T09:43:42+08:00
C_00211,211,M_00211,T_0022,risk,G_T_0022_risk_malicious,A_N_025,A_N_016,risk_judgment,10.66.154.56,C2,malicious,0.902,1,1,2026-06-28T09:43:42+08:00
C_00212,212,M_00212,T_0022,risk,G_T_0022_risk_malicious,A_N_026,A_N_016,risk_judgment,10.66.154.56,C2,malicious,0.878,1,1,2026-06-28T09:43:42+08:00
C_00213,213,M_00213,T_0022,risk,G_T_0022_risk_malicious,A_N_016,A_N_015,verification,10.66.154.56,C2,malicious,0.878,1,1,2026-06-28T09:43:42+08:00
C_00214,214,M_00214,T_0022,action,G_T_0022_action_malicious,A_N_015,A_N_016,action_recommendation,10.66.154.56,block_ip,malicious,0.834,1,1,2026-06-28T09:43:43+08:00
C_00215,215,M_00215,T_0022,risk,G_T_0022_risk_benign,A_POISON_002,A_N_016,risk_judgment,10.66.154.56,benign_service,benign,0.929,1,1,2026-06-28T09:43:43+08:00
C_00216,216,M_00216,T_0022,risk,G_T_0022_risk_benign,A_POISON_006,A_N_015,risk_judgment,10.66.154.56,benign_service,benign,0.802,1,1,2026-06-28T09:43:43+08:00
C_00217,217,M_00217,T_0022,risk,G_T_0022_risk_benign,A_BYZ_003,A_N_016,risk_judgment,10.66.154.56,benign_service,benign,0.887,0,1,2026-06-28T09:43:43+08:00
C_00218,218,M_00218,T_0022,action,G_T_0022_action_benign,A_BYZ_008,A_N_016,action_recommendation,10.66.154.56,do_not_block,benign,0.951,1,1,2026-06-28T09:43:43+08:00
C_00219,219,M_00219,T_0022,risk,G_T_0022_risk_benign,A_COMM_003,A_N_016,risk_judgment,10.66.154.56,benign_service,benign,0.787,0,1,2026-06-28T09:43:43+08:00
C_00220,220,M_00220,T_0022,risk,G_T_0022_risk_malicious,A_WATCH_003,A_N_016,risk_judgment,10.66.154.56,C2,malicious,0.731,1,1,2026-06-28T09:43:43+08:00
C_00221,221,M_00221,T_0023,risk,G_T_0023_risk_benign,A_N_031,A_N_022,risk_judgment,10.69.161.69,benign_service,benign,0.84,1,1,2026-06-28T09:43:43+08:00
C_00222,222,M_00222,T_0023,risk,G_T_0023_risk_benign,A_N_032,A_N_022,risk_judgment,10.69.161.69,benign_service,benign,0.868,1,1,2026-06-28T09:43:43+08:00
C_00223,223,M_00223,T_0023,risk,G_T_0023_risk_benign,A_N_022,A_N_021,verification,10.69.161.69,benign_service,benign,0.906,1,1,2026-06-28T09:43:44+08:00
C_00224,224,M_00224,T_0023,action,G_T_0023_action_benign,A_N_021,A_N_022,action_recommendation,10.69.161.69,do_not_block,benign,0.855,1,1,2026-06-28T09:43:44+08:00
C_00225,225,M_00225,T_0023,risk,G_T_0023_risk_malicious,A_POISON_004,A_N_022,risk_judgment,10.69.161.69,C2,malicious,0.821,1,1,2026-06-28T09:43:44+08:00
C_00226,226,M_00226,T_0023,risk,G_T_0023_risk_malicious,A_POISON_001,A_N_021,risk_judgment,10.69.161.69,C2,malicious,0.861,1,1,2026-06-28T09:43:44+08:00
C_00227,227,M_00227,T_0023,risk,G_T_0023_risk_malicious,A_BYZ_007,A_N_022,risk_judgment,10.69.161.69,C2,malicious,0.902,1,1,2026-06-28T09:43:44+08:00
C_00228,228,M_00228,T_0023,action,G_T_0023_action_malicious,A_BYZ_002,A_N_022,action_recommendation,10.69.161.69,block_ip,malicious,0.935,0,1,2026-06-28T09:43:44+08:00
C_00229,229,M_00229,T_0023,risk,G_T_0023_risk_malicious,A_COMM_004,A_N_022,risk_judgment,10.69.161.69,C2,malicious,0.853,1,1,2026-06-28T09:43:44+08:00
C_00230,230,M_00230,T_0023,risk,G_T_0023_risk_malicious,A_WATCH_004,A_N_022,risk_judgment,10.69.161.69,C2,malicious,0.679,0,1,2026-06-28T09:43:44+08:00
C_00231,231,M_00231,T_0024,risk,G_T_0024_risk_benign,A_N_001,A_N_028,risk_judgment,10.72.168.82,benign_service,benign,0.901,1,1,2026-06-28T09:43:44+08:00
C_00232,232,M_00232,T_0024,risk,G_T_0024_risk_benign,A_N_002,A_N_028,risk_judgment,10.72.168.82,benign_service,benign,0.87,1,1,2026-06-28T09:43:45+08:00
C_00233,233,M_00233,T_0024,risk,G_T_0024_risk_benign,A_N_028,A_N_027,verification,10.72.168.82,benign_service,benign,0.87,1,1,2026-06-28T09:43:45+08:00
C_00234,234,M_00234,T_0024,action,G_T_0024_action_benign,A_N_027,A_N_028,action_recommendation,10.72.168.82,do_not_block,benign,0.872,1,1,2026-06-28T09:43:45+08:00
C_00235,235,M_00235,T_0024,risk,G_T_0024_risk_malicious,A_POISON_001,A_N_028,risk_judgment,10.72.168.82,C2,malicious,0.901,1,1,2026-06-28T09:43:45+08:00
C_00236,236,M_00236,T_0024,risk,G_T_0024_risk_malicious,A_POISON_002,A_N_027,risk_judgment,10.72.168.82,C2,malicious,0.891,1,1,2026-06-28T09:43:45+08:00
C_00237,237,M_00237,T_0024,risk,G_T_0024_risk_malicious,A_BYZ_001,A_N_028,risk_judgment,10.72.168.82,C2,malicious,0.942,0,1,2026-06-28T09:43:45+08:00
C_00238,238,M_00238,T_0024,action,G_T_0024_action_malicious,A_BYZ_004,A_N_028,action_recommendation,10.72.168.82,block_ip,malicious,0.931,1,1,2026-06-28T09:43:45+08:00
C_00239,239,M_00239,T_0024,risk,G_T_0024_risk_malicious,A_COMM_001,A_N_028,risk_judgment,10.72.168.82,C2,malicious,0.825,0,1,2026-06-28T09:43:45+08:00
C_00240,240,M_00240,T_0024,risk,G_T_0024_risk_benign,A_WATCH_001,A_N_028,risk_judgment,10.72.168.82,benign_service,benign,0.648,1,1,2026-06-28T09:43:45+08:00
C_00241,241,M_00241,T_0025,risk,G_T_0025_risk_malicious,A_N_007,A_N_004,risk_judgment,10.75.175.95,C2,malicious,0.934,1,1,2026-06-28T09:43:46+08:00
C_00242,242,M_00242,T_0025,risk,G_T_0025_risk_malicious,A_N_008,A_N_004,risk_judgment,10.75.175.95,C2,malicious,0.817,1,1,2026-06-28T09:43:46+08:00
C_00243,243,M_00243,T_0025,risk,G_T_0025_risk_malicious,A_N_004,A_N_003,verification,10.75.175.95,C2,malicious,0.944,1,1,2026-06-28T09:43:46+08:00
C_00244,244,M_00244,T_0025,action,G_T_0025_action_malicious,A_N_003,A_N_004,action_recommendation,10.75.175.95,block_ip,malicious,0.803,1,1,2026-06-28T09:43:46+08:00
C_00245,245,M_00245,T_0025,risk,G_T_0025_risk_benign,A_POISON_002,A_N_004,risk_judgment,10.75.175.95,benign_service,benign,0.856,1,1,2026-06-28T09:43:46+08:00
C_00246,246,M_00246,T_0025,risk,G_T_0025_risk_benign,A_POISON_003,A_N_003,risk_judgment,10.75.175.95,benign_service,benign,0.849,1,1,2026-06-28T09:43:46+08:00
C_00247,247,M_00247,T_0025,risk,G_T_0025_risk_benign,A_BYZ_003,A_N_004,risk_judgment,10.75.175.95,benign_service,benign,0.923,1,1,2026-06-28T09:43:47+08:00
C_00248,248,M_00248,T_0025,action,G_T_0025_action_benign,A_BYZ_008,A_N_004,action_recommendation,10.75.175.95,do_not_block,benign,0.936,0,1,2026-06-28T09:43:47+08:00
C_00249,249,M_00249,T_0025,risk,G_T_0025_risk_benign,A_COMM_002,A_N_004,risk_judgment,10.75.175.95,benign_service,benign,0.845,1,1,2026-06-28T09:43:47+08:00
C_00250,250,M_00250,T_0025,risk,G_T_0025_risk_benign,A_WATCH_002,A_N_004,risk_judgment,10.75.175.95,benign_service,benign,0.668,1,1,2026-06-28T09:43:47+08:00
C_00251,251,M_00251,T_0026,risk,G_T_0026_risk_benign,A_N_013,A_N_010,risk_judgment,10.78.182.108,benign_service,benign,0.911,1,1,2026-06-28T09:43:47+08:00
C_00252,252,M_00252,T_0026,risk,G_T_0026_risk_benign,A_N_014,A_N_010,risk_judgment,10.78.182.108,benign_service,benign,0.839,1,1,2026-06-28T09:43:47+08:00
C_00253,253,M_00253,T_0026,risk,G_T_0026_risk_benign,A_N_010,A_N_009,verification,10.78.182.108,benign_service,benign,0.887,1,1,2026-06-28T09:43:47+08:00
C_00254,254,M_00254,T_0026,action,G_T_0026_action_benign,A_N_009,A_N_010,action_recommendation,10.78.182.108,do_not_block,benign,0.811,1,1,2026-06-28T09:43:47+08:00
C_00255,255,M_00255,T_0026,risk,G_T_0026_risk_malicious,A_POISON_004,A_N_010,risk_judgment,10.78.182.108,C2,malicious,0.838,1,1,2026-06-28T09:43:47+08:00
C_00256,256,M_00256,T_0026,risk,G_T_0026_risk_malicious,A_POISON_004,A_N_009,risk_judgment,10.78.182.108,C2,malicious,0.861,1,1,2026-06-28T09:43:48+08:00
C_00257,257,M_00257,T_0026,risk,G_T_0026_risk_malicious,A_BYZ_007,A_N_010,risk_judgment,10.78.182.108,C2,malicious,0.883,0,1,2026-06-28T09:43:48+08:00
C_00258,258,M_00258,T_0026,action,G_T_0026_action_malicious,A_BYZ_002,A_N_010,action_recommendation,10.78.182.108,block_ip,malicious,0.85,1,1,2026-06-28T09:43:48+08:00
C_00259,259,M_00259,T_0026,risk,G_T_0026_risk_malicious,A_COMM_003,A_N_010,risk_judgment,10.78.182.108,C2,malicious,0.88,0,1,2026-06-28T09:43:48+08:00
C_00260,260,M_00260,T_0026,risk,G_T_0026_risk_benign,A_WATCH_003,A_N_010,risk_judgment,10.78.182.108,benign_service,benign,0.645,1,1,2026-06-28T09:43:48+08:00
C_00261,261,M_00261,T_0027,risk,G_T_0027_risk_malicious,A_N_019,A_N_016,risk_judgment,10.81.189.121,C2,malicious,0.843,1,1,2026-06-28T09:43:48+08:00
C_00262,262,M_00262,T_0027,risk,G_T_0027_risk_malicious,A_N_020,A_N_016,risk_judgment,10.81.189.121,C2,malicious,0.819,1,1,2026-06-28T09:43:48+08:00
C_00263,263,M_00263,T_0027,risk,G_T_0027_risk_malicious,A_N_016,A_N_015,verification,10.81.189.121,C2,malicious,0.937,1,1,2026-06-28T09:43:48+08:00
C_00264,264,M_00264,T_0027,action,G_T_0027_action_malicious,A_N_015,A_N_016,action_recommendation,10.81.189.121,block_ip,malicious,0.831,1,1,2026-06-28T09:43:48+08:00
C_00265,265,M_00265,T_0027,risk,G_T_0027_risk_benign,A_POISON_001,A_N_016,risk_judgment,10.81.189.121,benign_service,benign,0.843,1,1,2026-06-28T09:43:49+08:00
C_00266,266,M_00266,T_0027,risk,G_T_0027_risk_benign,A_POISON_005,A_N_015,risk_judgment,10.81.189.121,benign_service,benign,0.897,1,1,2026-06-28T09:43:49+08:00
C_00267,267,M_00267,T_0027,risk,G_T_0027_risk_benign,A_BYZ_001,A_N_016,risk_judgment,10.81.189.121,benign_service,benign,0.936,0,1,2026-06-28T09:43:49+08:00
C_00268,268,M_00268,T_0027,action,G_T_0027_action_benign,A_BYZ_004,A_N_016,action_recommendation,10.81.189.121,do_not_block,benign,0.965,0,1,2026-06-28T09:43:49+08:00
C_00269,269,M_00269,T_0027,risk,G_T_0027_risk_benign,A_COMM_004,A_N_016,risk_judgment,10.81.189.121,benign_service,benign,0.82,1,1,2026-06-28T09:43:49+08:00
C_00270,270,M_00270,T_0027,risk,G_T_0027_risk_benign,A_WATCH_004,A_N_016,risk_judgment,10.81.189.121,benign_service,benign,0.758,1,1,2026-06-28T09:43:49+08:00
C_00271,271,M_00271,T_0028,risk,G_T_0028_risk_benign,A_N_025,A_N_022,risk_judgment,10.84.196.134,benign_service,benign,0.935,1,1,2026-06-28T09:43:49+08:00
C_00272,272,M_00272,T_0028,risk,G_T_0028_risk_benign,A_N_026,A_N_022,risk_judgment,10.84.196.134,benign_service,benign,0.923,1,1,2026-06-28T09:43:49+08:00
C_00273,273,M_00273,T_0028,risk,G_T_0028_risk_benign,A_N_022,A_N_021,verification,10.84.196.134,benign_service,benign,0.856,1,1,2026-06-28T09:43:49+08:00
C_00274,274,M_00274,T_0028,action,G_T_0028_action_benign,A_N_021,A_N_022,action_recommendation,10.84.196.134,do_not_block,benign,0.741,1,1,2026-06-28T09:43:50+08:00
C_00275,275,M_00275,T_0028,risk,G_T_0028_risk_malicious,A_POISON_002,A_N_022,risk_judgment,10.84.196.134,C2,malicious,0.906,1,1,2026-06-28T09:43:50+08:00
C_00276,276,M_00276,T_0028,risk,G_T_0028_risk_malicious,A_POISON_006,A_N_021,risk_judgment,10.84.196.134,C2,malicious,0.849,1,1,2026-06-28T09:43:50+08:00
C_00277,277,M_00277,T_0028,risk,G_T_0028_risk_malicious,A_BYZ_003,A_N_022,risk_judgment,10.84.196.134,C2,malicious,0.952,0,1,2026-06-28T09:43:50+08:00
C_00278,278,M_00278,T_0028,action,G_T_0028_action_malicious,A_BYZ_008,A_N_022,action_recommendation,10.84.196.134,block_ip,malicious,0.894,0,1,2026-06-28T09:43:50+08:00
C_00279,279,M_00279,T_0028,risk,G_T_0028_risk_malicious,A_COMM_001,A_N_022,risk_judgment,10.84.196.134,C2,malicious,0.837,0,1,2026-06-28T09:43:50+08:00
C_00280,280,M_00280,T_0028,risk,G_T_0028_risk_benign,A_WATCH_001,A_N_022,risk_judgment,10.84.196.134,benign_service,benign,0.778,0,1,2026-06-28T09:43:50+08:00
C_00281,281,M_00281,T_0029,risk,G_T_0029_risk_benign,A_N_031,A_N_028,risk_judgment,10.87.203.147,benign_service,benign,0.949,1,1,2026-06-28T09:43:50+08:00
C_00282,282,M_00282,T_0029,risk,G_T_0029_risk_benign,A_N_032,A_N_028,risk_judgment,10.87.203.147,benign_service,benign,0.804,1,1,2026-06-28T09:43:50+08:00
C_00283,283,M_00283,T_0029,risk,G_T_0029_risk_benign,A_N_028,A_N_027,verification,10.87.203.147,benign_service,benign,0.864,1,1,2026-06-28T09:43:51+08:00
C_00284,284,M_00284,T_0029,action,G_T_0029_action_benign,A_N_027,A_N_028,action_recommendation,10.87.203.147,do_not_block,benign,0.779,1,1,2026-06-28T09:43:51+08:00
C_00285,285,M_00285,T_0029,risk,G_T_0029_risk_malicious,A_POISON_004,A_N_028,risk_judgment,10.87.203.147,C2,malicious,0.923,1,1,2026-06-28T09:43:51+08:00
C_00286,286,M_00286,T_0029,risk,G_T_0029_risk_malicious,A_POISON_001,A_N_027,risk_judgment,10.87.203.147,C2,malicious,0.857,1,1,2026-06-28T09:43:51+08:00
C_00287,287,M_00287,T_0029,risk,G_T_0029_risk_malicious,A_BYZ_007,A_N_028,risk_judgment,10.87.203.147,C2,malicious,0.95,1,1,2026-06-28T09:43:51+08:00
C_00288,288,M_00288,T_0029,action,G_T_0029_action_malicious,A_BYZ_002,A_N_028,action_recommendation,10.87.203.147,block_ip,malicious,0.854,0,1,2026-06-28T09:43:51+08:00
C_00289,289,M_00289,T_0029,risk,G_T_0029_risk_malicious,A_COMM_002,A_N_028,risk_judgment,10.87.203.147,C2,malicious,0.867,1,1,2026-06-28T09:43:51+08:00
